"","mz","rt","1405_Fish1_F1","1405_Fish1_F2","1405_Fish1_F3","1405_Fish2_F1","1405_Fish2_F2","1405_Fish2_F3","1405_Fish3_F1","1405_Fish3_F2","1405_Fish3_F3"
"group","mz","rt","fish1","fish1","fish1","fish2","fish2","fish2","fish3","fish3","fish3"
"M923.802T215.4","923.802005449931","215.417","800.593666666667","360.772220812346","783.41225","303.282242718865","659.600262295082","249.652647058824","538.7502","748.928571428571","837.902432432433"
"M924.7338T637","924.733780399724","636.956","1013.42470000001","459.434461538463","1820.57781818182","1079.7855421497","1648.573734375","1006.11336788054","1545.10729411765","768.672999999998","1663.98492307692"
"M924.7999T215","924.799873601844","214.999","722.305081081081","381.24024772644","659.834587301588","314.581658536585","696.416666666667","450.759312947591","581.171555555556","628.947551440329","362.366653543307"
"M925.4477T476.6","925.447654978986","476.579","1613.40195833333","1121.36519488166","1098.5018","889.740985107422","1156.13512396694","968.59819539388","761.398474137931","1409.61228571428","741.238390243902"
"M925.7373T637","925.737310725184","636.956","1181.27689189189","645.035675048828","1067.35451612904","582.807247677365","825.911451612901","656.949718578442","912.302918604649","379.726634146341","733.421469387757"
"M927.8191T213.5","927.81905076767","213.5105","1017.93939393939","520.68825","877.704533333333","464.086845179967","1455.02552631579","576.668065573771","1313.81756363636","1314.9448","1317.99230769231"
"M929.4891T213.3","929.489054973226","213.311","657.609975","257.357142857143","584.12728","172.2972","1295.16557894737","283.392947387695","1153.22517142857","1285.09906451613","1278.64285714286"
"M929.8218T213.3","929.821795388435","213.334","567.877333333333","335.727163461538","440.77396","257.249367850167","785.118511627907","235.950416666667","719.430923076923","778.947454545455","840.844956521739"
"M930.1575T213.5","930.15746113453","213.531","260.571428571429","205.276451559628","426.183363970588","164.384373540464","472.909094003531","264.448108673096","469.515268292683","397.323551020408","506.788652173913"
"M932.4055T380.5","932.405500158545","380.534","3156.92028","1767.6288170908","1376.26252173913","1416.71248573832","1517.38749","1682.74340820312","2631.0491775701","1836.27760344827","3181.867008"
"M934.3019T213.6","934.301856506728","213.6405","547.521470588235","276.2327","400.714285714286","276.530405680339","532.295052631579","304.829203730044","536.782431192661","520.071428571429","535.727272727273"
"M934.8077T213.8","934.807650395197","213.803","510.234294117647","359.002953606683","741.580783159305","388.352946113138","763.461825","379.39892578125","698.556875","757.525505050505","783.652903846154"
"M937.8098T213.4","937.809832586536","213.4465","743.368155555556","384.863894736842","584.157018181818","342.650225806452","908.09745","483.572624715169","799.285714285714","934.105271739131","796.7245"
"M938.7728T216.4","938.772822439988","216.4125","1678.85137931034","572.563130434783","1939.35080769231","382.935289473684","927.016263157895","591.884045454546","911.304482833199","1182.775","1328.14989285714"
"M939.7749T216","939.774852759522","215.9885","522.240074074074","368.371666110292","561.875707397461","250.040964993564","477.871778600356","299.147083282471","162.433853658537","458.35137735849","536.601872340426"
"M940.8177T213.5","940.8177377887","213.548","5194.64429166667","1599.64285714286","5147.87602631579","1125.17045454546","7786.272","1742.63592","6895.44413513514","8121.93344827587","7941.492"
"M941.3198T213.5","941.319793070023","213.548","1902.64285714286","660.438355555556","1672.6115","433.5289","2471.02547058824","560.759931034483","2091.90212903226","2414.0925625","2537.25818181818"
"M941.7605T636.9","941.760491240254","636.931","947.579325000002","1082.423765625","1992.19510112359","1128.76068115234","1842.97996875","985.390236559143","1783.2869076923","1750.49693846153","1700.444953125"
"M941.821T213.7","941.820982566349","213.713","990.263185185185","435.436210526316","928.285714285714","306.4221875","1318.09455263158","437.187692307693","1180.73177777778","1427.42762962963","1573.73645070423"
"M942.3193T214.2","942.319251716395","214.201","501.882879120879","276.78224500719","407.097135271345","196.543666886695","518.899223327637","291.952030927285","413.391589285714","414.424447761194","518.802028301887"
"M942.7638T636.9","942.763836612149","636.906","1380.29671641791","571.290360655737","549.241407407409","812.818225678943","1173.73146774194","839.427979484437","1117.62878481013","1088.43532258064","1080.23715517242"
"M943.7976T214.1","943.797602397168","214.0705","547.735764705882","270.807503051758","527.183859432445","315.202611111111","808.30643956044","319.049270833333","585.63065625","637.118699017693","597"
"M945.7972T214.2","945.797171908071","214.155","739.296666666667","414.214285714286","778.528833333334","303.867024390244","727.523658536585","189.009333333333","680.169529411765","814.785130434783","902.8459"
"M946.7164T637.2","946.716431984664","637.171","992.637600000006","964.317321777344","1417.00866412214","876.765245939556","1337.56809375","1067.94345012464","1370.31053846154","1249.04014925373","1417.18159322034"
"M946.7398T800.3","946.739756119683","800.29","9717.95383783787","3468.55189333333","387.460520833333","4864.29212195121","1544.38195180722","4872.60181333333","6973.19376315792","665.126979166667","3697.35057894736"
"M946.8063T213.6","946.806258616173","213.6155","401.785714285714","249.185391304348","455.479352678571","202.928571428571","543.403586206896","350.443044809195","387.6285","381.207769230769","479.571428571429"
"M947.7443T800.1","947.744271826088","800.077","6310.65743243242","2536.1798076923","450.025333770334","3089.14285714286","692.234805970149","3132.03296052632","4406.89336986302","630.425104914485","2523.08204878049"
"M948.8063T214.2","948.806252843353","214.201","3085.44725641026","1315.05488679245","3122.52591891892","860.923466666666","3102.98868","1336.28571428571","2854.8685945946","3360.09810218978","3450.47467924528"
"M949.3083T214.8","949.308263824902","214.8495","531.837444444444","258.618789672852","569.063711802165","215.837957566784","656.324325","320.693986372514","727.725066666667","674.530545454545","521.410615384616"
"M949.8072T214.6","949.807241602177","214.63","559.8788","458.727514858904","585.436076923077","318.793528630183","739.309756097561","342.652375","617.206153846154","700.737073170732","820.155538461539"
"M950.1442T213.3","950.144171308535","213.334","225.867409090909","115.957532246908","209.931966955012","136.308139801025","285.898689963601","151.323949432373","240.875813953488","220.071428571429","321.871772727273"
"M952.1496T213.3","952.149635127815","213.334","813.708606060606","312.822421911991","621.868052631579","252.030352783203","1376.57142857143","352.05859375","1217.92102380952","1395.68481481481","1308.0872"
"M952.4848T213.4","952.484828300651","213.423","420.8361","172.763768638053","392.611692307693","135.979552374946","703.940921052632","135.624036287007","659.785714285714","749.593539823008","796.014054054054"
"M952.7628T654.3","952.762763943025","654.315","1237.31232258064","472.525540540539","740.649913043478","806.369981848675","196.038749999993","802.944670304008","943.10394827586","925.523430379745","1168.30913864357"
"M956.7945T215","956.794509173008","215.0405","1264.92857142857","489.009449275362","1263.67795833333","396.112832559122","1164","516.29688","893.76188","1184.98282608696","1414.19439130435"
"M962.3132T213.7","962.313179876812","213.656","379.691272727273","297.034896201276","401.173953488372","264.989298865909","542.785714285714","298.658348592122","476.3611125","532.506016949153","516.221933333333"
"M964.7811T215.6","964.781111952215","215.632","953.016805555556","565.840296718053","970.155782608696","338.182525634766","756.428571428571","452.861178571429","346.934657894737","527.3923","955.914717391304"
"M968.2956T213.5","968.295554394397","213.512","440.382894736842","260.284506479899","334.935774193548","245.401611682981","438.231470588235","288.218555555556","472.525540540541","533.607","233.13664"
"M968.795T213.9","968.795030066291","213.941","879.3504","572.165294117647","929.578551724138","566.55290407123","1060.05330769231","578.188064575195","1018.71428571429","1037.57142857143","1053.20561728395"
"M969.7931T655","969.793058108559","654.958","1541.22423762376","749.353822009398","1216.13462844698","769.74560546875","1332.03170477175","776.613977413366","952.556865671646","1005.88318446602","889.325238095237"
"M970.7962T213.9","970.796207505168","213.911","306.857142857143","274.985267376078","319.461026000977","252.437248816857","291.036375","196.484884615385","399.687261904762","331.509208333333","451.750787878788"
"M971.8036T213.5","971.803636337488","213.5485","689.391185185185","441.874470588235","671.164682926829","365.927939860026","943.714285714286","391.5","844.565465116279","973.193062500001","997.300488888889"
"M973.4945T500.9","973.49445373503","500.9015","1387.74022429906","709.351388888888","1331.6113258427","835.709068991921","674.137308641976","789.214285714286","1318.11979816514","1198.10829230769","1243.32858620689"
"M974.8148T213.7","974.814794866847","213.713","15330.2689473684","4509.334625","15623.4244090909","2718.4762631579","20488.8869230769","4853.10642424243","17734.3341555556","22589.5067027027","22891.0844255319"
"M975.1471T213.4","975.147144524371","213.4215","428.142857142857","227.922450575718","416.966097560975","158.346506219161","770.538638297872","264.115999547447","744.169181818182","831.628641025641","834.630760869565"
"M975.3138T213.5","975.313835044716","213.548","1610.75817948718","637.703384615385","1812.93954545455","440.580903225806","2415.72141463415","723.234375","2100.175","2551.77390909091","2623.44534375"
"M975.8147T213.7","975.81467685554","213.727","2095.74115384615","799.163275862069","2143.48416666667","465.658378571429","2703.46862222222","827.3925","2233.816875","2758.55932258065","3005.3432"
"M976.3139T213.9","976.313921138475","213.858","401.388255813954","172.551231702169","335.586681818182","186.267351017442","440.583666666667","283.541625976562","344.995","331.290622222222","537.653246376812"
"M976.8122T213.9","976.812218096315","213.8565","769.703130434783","369.153277079264","824.864265306123","315.967274257115","841.725855670103","475.648162841797","753.275151515152","860.39625","981.2797"
"M978.4752T480.3","978.475196231297","480.261","1061.62586813187","575.374616539997","1000.73362318841","646.941542473392","1119.33009050894","612.013161290323","1009.2646875","1209.69661904762","1089.2034477612"
"M979.7901T213.9","979.790131372676","213.941","555.278103448276","332.798764705882","609.013096774194","389.367132863691","675.455058823529","238.053115384615","695.397807017544","813.239103044782","859.901906976744"
"M980.1371T214","980.137113768978","213.964","493.928571428571","281.195340590043","401.810064935065","217.833190917969","687.867333333333","319.734935671784","581.171555555556","733.970212765958","813.049272727273"
"M982.7763T640.3","982.776274763753","640.278","676.30346456693","646.939046223958","1087.04598484849","558.14115240635","425.612612903223","572.016974033454","963.035980392159","942.706507042249","989.015999999999"
"M982.8002T214.4","982.800158795192","214.436","2152.45963636364","812.379708333333","2584.1565","477.668675675676","2145.24606666667","820.940733333333","1848.818625","2607.67","2592.20945454546"
"M983.3016T214.6","983.301626027412","214.63","890.225277777778","293.210329691569","846.943590318834","270.650375","673.309653333333","360.510522024972","700.071428571429","851.24729032258","1072.15806060606"
"M983.7978T214.6","983.797758710949","214.63","762.024780487805","388.762766768293","692.856467642435","252.067970699734","654.419086956522","337.92153125","622.703641025641","726.214285714286","835.748837209302"
"M984.4307T386.2","984.430738525196","386.1965","2635.20155555556","2441.53697766756","4816.85637168141","1791.65332713026","4700.38389010988","2291.75733449836","3945","4543.7816","4770.84372631579"
