"","GD_012_matrix_RPN_RRHD_B1.mzML","GD_014_matrix_RPN_RRHD_B1.mzML","GD_015_matrix_RPN_RRHD_B1.mzML","GD_017_matrix_RPN_RRHD_B1.mzML","GD_018_matrix_RPN_RRHD_B1.mzML","GD_020_matrix_RPN_RRHD_B1.mzML","GD_010_NIST_RPN_RRHD_B1.mzML","GD_011_NIST_RPN_RRHD_B1.mzML","GD_013_NIST_RPN_RRHD_B1.mzML","GD_016_NIST_RPN_RRHD_B1.mzML","GD_019_NIST_RPN_RRHD_B1.mzML"
"group","MN","MN","MN","MN","MN","MN","SN","SN","SN","SN","SN"
"M239.0595T508.263","7567.2300849625","8574.88959969199","5364.50604227755","4820.11342852445","6128.82159204484","7105.40701837061","9271.45076156077","5309.47593929444","3197.04965361152","6021.35581003045","8869.01906915286"
"M239.0595T671.1752","5655.62796677042","4850.92112266379","5782.2726679918","7593.02767012079","6086.13832190162","8016.2130692681","24414.0235383062","16463.6028897149","16333.6050351694","31720.5323123457","34718.0785906505"
"M239.0593T47.7067","0","0","0","0","0","0","6045.70899967085","5453.79935649185","5738.55808003928","5419.51755832672","3456.12277438893"
"M239.0779T248.3768","177.890814421233","0","0","84.2035988638685","0","0","171912.968848455","159633.219083481","132769.21678271","101309.176685325","93935.4253194692"
"M239.0847T255.0378","0","0","0","0","0","96.6164611816406","350424.088208334","318760.834008184","257357.37722275","207587.207043341","179178.552266509"
"M239.0925T333.8479","349.182673078496","1173.87875570147","191.648975114571","238.59539877957","198.597888302756","753.071465179557","805030.26100871","740106.87113206","590609.712163536","516771.884456441","456754.354820688"
"M239.1287T365.941","12395.3052645769","11860.8101384528","11224.6237557181","10088.4555495887","9943.90918368557","10388.997693419","20644.4112282042","18241.3969240565","13522.7747437273","11752.0187124939","12539.9228996986"
"M239.1647T490.9312","70.9627209175926","289.448894546285","306.007252255674","71.541267727036","163.997029607677","0","5377.51754716187","5331.76924343945","4245.28696795781","3591.86003463135","3804.23194032407"
"M239.165T421.053","963.83858504832","270.132435260437","537.751469514615","197.669148732253","621.594569855037","472.966616094212","25620.3910353685","25557.7016320894","17339.215944458","17002.6728367236","13084.8533972526"
"M239.5784T247.8049","0","0","0","0","0","0","36830.1803915628","30908.1233374023","27929.2950329701","21261.8116875","19587.012893042"
"M239.7985T952.7952","21188.4850133632","26481.7993671662","27296.4994926882","27598.9126417035","29702.9030008993","28577.2090322446","29482.2256896449","29021.2742160364","25266.5626129134","25344.23713878","24836.5643361713"
"M239.9026T964.3019","406722.620563708","387729.148337225","390287.305679652","373897.51075059","369816.514163074","304312.144594363","422333.636076942","460093.336887273","401374.526794114","337098.205265603","298853.120452744"
"M239.935T21.9034","0","0","149.704588016612","0","0","0","12206.896718641","10090.0964532035","9973.99387722343","8095.65191476822","7483.53236844063"
"M239.9493T962.486","502945.43131897","447677.792703553","424679.877599961","393115.262868357","393583.497327197","368872.417848295","586700.639960935","561954.994377137","484488.509005272","428018.57754776","391363.701310922"
"M240.0222T33.3556","92.6061772227685","0","72.0841496067748","0","84.5832481270712","0","12220.3457320547","9033.60267413635","8108.00442520828","7035.82155600767","5768.24562047735"
"M240.0609T349.5881","7851.21960138974","7533.07471629447","9923.49617264402","14197.8526384226","20589.6334530165","25545.8007388688","4725.73601691042","7409.95943776886","8695.85030144045","20597.5365047804","28727.8584681426"
"M240.0705T433.7349","2356.17872381536","2743.15506398425","1955.21631461941","2582.07381885755","1716.93763310649","2797.85756794047","5708.32786342617","5254.47579119683","4270.64196296819","4189.09003434752","3462.25073981936"
"M240.0781T248.3965","0","0","0","0","0","0","8315.54271626789","7290.43553534612","5698.60293205261","6335.86873557193","5882.04909733772"
"M240.0955T334.2126","0","0","0","115.055438651882","0","0","105770.551684054","95901.3121832764","75936.2697196567","63453.4040002848","55826.7886279704"
"M240.9135T234.4933","805.500556135923","974.456811555102","442.340430957824","0","884.985935919732","1157.02089187056","164509.223590622","150199.238661139","122793.365392041","105568.180330305","93800.8353587131"
"M240.9108T21.9394","78384.8250623893","52057.1024805082","52145.1566028065","47102.8971723855","52287.6802174183","47436.6410900735","102335.462565994","89817.3761459263","82232.0312257568","68470.7515799628","61893.9545121002"
"M240.9519T962.486","40761.1769250862","34730.7843731244","31279.4436503191","30125.0913317295","31152.4303408931","29305.2573345144","45890.2623076962","43776.6444898224","42811.0438012414","31470.1592796741","30637.5554952765"
"M240.979T257.4604","0","0","0","0","0","0","9393.8499013207","9066.96822535268","7822.0030847088","5432.72794754468","5612.61732752321"
"M241.0173T245.3736","269.228372363163","66.5985344560105","116.098313607139","82.5754562425515","0","117.233184039584","23386.7238430628","28723.112489632","20439.1621030569","13252.7484337245","19319.0003316253"
"M241.0292T107.3228","0","0","0","0","0","0","4371.86423515181","3878.52543717041","2742.53869134522","2035.79203094737","1932.04663365622"
"M241.0848T91.593","16819.3423374796","15379.9996604662","14625.516325137","13148.6460038139","12591.2183928223","12891.2545002223","9068.87199057297","7555.05152908028","5393.17918133544","4918.68947916984","4572.0146434082"
"M241.0868T342.8512","0","0","0","0","0","0","156736.532233992","140747.473187968","113875.181078237","97842.3875605374","89195.8546875817"
"M241.092T21.3013","739.576020354006","0","217.493995678137","108.568393900167","0","0","14124.7646260463","14103.9096292911","12319.1140476608","8852.19911150106","9304.1785798645"
"M241.1078T223.6191","7775.33357473209","6191.36493752587","5771.9618056979","4501.03850962219","4706.70474535625","4339.08118366896","1071.27240698125","1171.69592052287","499.501702189088","640.347844427161","77.7438279842682"
"M241.0977T334.2914","0","0","0","0","0","0","13662.0011913757","13727.8324324842","10917.4255071309","7817.79343609622","7339.29300774595"
"M241.1192T101.8653","157.289824635822","0","74.838459047439","0","0","187.591932030095","12883.474402368","11325.4587812056","9811.5815597094","7039.26788267876","7394.63832736948"
"M241.1445T394.4064","20231.033989047","17823.67987223","16891.8462909194","16681.8464450016","15872.175005064","13566.6714304741","32879.5679264194","33973.410280107","24811.6913490296","21689.0336020088","19171.5936575063"
"M241.1446T336.7424","873.585582282976","2661.33611791214","1210.34596987185","1150.24504843546","1593.29831409152","1734.65648870333","110270.127858807","103085.686256852","83703.3709977015","68142.8726829307","67400.9026338353"
"M241.1809T447.8022","1488.79547182402","1415.76333292343","951.202354678798","1447.63372548308","1091.16915221906","1632.49625424162","31498.3711677988","29837.6173591024","24475.2478812572","20612.6065241427","18597.6109022636"
"M241.2167T567.0077","10119.5702772655","8650.3677266572","7588.79710141784","8260.30652630614","4118.70277675592","7006.84354910927","24080.8240511869","25106.9310404697","19435.4008918185","17159.0849907563","14888.8891657805"
"M241.7935T952.6931","223622.161493082","230030.493383304","224348.54858661","243084.25705319","233830.26177581","245855.820274263","258224.432969512","241154.226869018","225173.072626671","233240.223266518","237487.786061668"
"M241.8832T984.288","350105.234271872","324099.611417276","298889.892004767","294796.926435162","281640.12015625","210561.346878835","414215.439834052","356490.973568323","294976.620474331","285736.200785358","272710.458833051"
"M241.9203T63.3769","88.7715432306743","130.950085042984","131.033135092884","0","195.092936968127","480.74715431198","87459.934356688","48241.1466204122","40837.8592450087","38503.3758135218","44422.5015695139"
"M241.9163T234.4709","101.174343469764","174.463190078735","0","138.772203962186","93.1537398105221","78.8345998128255","13393.7650478174","11994.5833338984","8748.17102362062","7097.31816038853","7550.765449538"
"M241.9464T962.486","159182.397873944","138736.461557591","133915.135791547","127471.270855997","118203.037757575","111103.287289063","181670.291289825","175000.782842102","156583.756656054","134538.506430081","117180.597355577"
"M241.9958T956.429","17602.4398955274","10263.5240306397","13007.3638801338","8247.98355045314","8921.9034071192","5383.59613851018","20436.8106876713","18020.7153387335","13218.9032965331","11874.0654744629","7251.82732482906"
"M242.0128T40.6301","0","0","0","161.628006282335","0","0","8054.81085508346","5984.94445770264","5328.69301897489","4416.71354887348","4370.09050834539"
"M242.0904T342.8512","0","0","0","0","0","160.944871574923","24369.0709364422","22274.2609724477","18116.5204396039","16684.1704950561","14339.4842270104"
"M242.1476T336.8761","170.909601586277","0","0","74.3596524274507","79.1151370982367","0","16112.6519282269","15104.9969262727","10099.471080084","9986.3012755188","8885.31496942244"
"M242.1762T315.0677","84772.7400341086","79273.0269487588","72527.4001743079","66503.3990840928","68183.8411058936","64114.0880733413","43023.0211455079","40099.6124809461","32593.4136695128","27013.7598024029","27425.2188321659"
"M242.176T585.7822","31045.0635346304","28627.8855489919","26807.2360889201","24325.6284241051","25909.3736081478","20697.171401496","5662.39115269198","4391.52450852889","3243.76259402378","2148.10966973518","3073.17605092584"
"M242.2201T566.403","1703.97519285583","609.336443515228","507.883883134772","333.142711283639","1046.19023290183","622.364600973337","3791.44105206035","4136.81699076175","2287.60308386811","1848.05881819305","2243.85089649309"
"M242.9104T234.4933","179.896028117691","265.014572759527","155.522285603305","67.4213608113657","219.476294549881","238.56164648412","113766.465158496","106627.632110816","89677.7275455294","74437.3529757016","62003.7321474178"
"M242.9431T21.946","43361.5283075523","32908.8417293055","34086.3091803711","27768.7272336747","27711.5035353061","21867.5005918088","25035.2283222137","22134.5380218966","19423.6576318676","18483.8005986056","14949.7249892292"
"M242.9966T189.0983","0","0","85.1409165643954","0","91.7272123626967","0","16070.3953543275","14755.3583034163","12414.748236995","9839.46599444925","10253.3154894081"
"M243.0333T230.2621","802.802480090694","584.174359856001","228.987497639828","309.130133997734","905.47823635058","98.6745432359704","28754.2913387496","27191.1912476671","21991.9588984375","19870.8422968306","17287.8813763206"
"M243.0625T29.1396","522.706567200483","186.141899351768","164.219092815726","0","66.8128426494465","128.446451138977","45503.4832442499","43071.2228691263","35293.2035996232","28419.0636749563","26646.465987727"
"M243.135T157.0009","0","0","0","0","0","0","5791.71282071037","6295.9017829834","4514.16237953483","4092.21386225255","3037.67470157212"
"M243.16T359.8875","27029.939114212","23449.8607516896","21196.0148660753","19444.7686010841","19992.8382967224","19697.3868510444","65274.1497066297","55307.9852419462","46095.1631275777","41970.9249889332","34847.4456313817"
"M243.1713T109.1361","0","0","0","0","0","0","11660.3161109835","12403.1388277803","8861.94767933794","6726.48892698975","6589.26942379475"
"M243.1794T315.0666","10994.1561985697","11958.9086192414","10112.5284113698","9402.36143466664","9980.72881792993","9187.47459982916","6469.96499985695","5394.79055135176","4567.42303237344","4592.37250062257","2886.66918255615"
"M243.1961T468.2906","7369.65417297341","6040.94665557737","5159.70847419407","4660.0102658081","5255.58991247081","5279.24128330626","25834.0636049439","25557.8497783498","20582.861920629","16851.3870585253","14116.4192948585"
"M243.7904T952.7886","149793.540161954","154594.646764182","150928.632056992","153020.520805234","145538.893172592","142927.628783752","170419.806658496","162432.112981436","146565.510887664","145574.812560436","139858.612506213"
"M243.823T949.7675","59010.9449168382","87136.2809688209","46654.8082207649","48032.5882278285","45151.7116853292","43178.9745338628","74541.4307082265","66805.2788793959","51769.1284277853","43645.038515997","41388.4745751072"
"M243.8992T26.4885","9414.36887029794","10210.7269843056","12754.3908584729","8551.7653091815","14137.7146898603","11552.9768703944","162.611958894252","419.098951803832","237.92110105674","98.1971075546258","96.3545514872983"
"M243.9062T951.5841","22771.7618120354","20741.2992054621","23274.6986490206","20858.362386675","24368.5700316062","21116.2326391671","37262.9666113131","23838.7406177841","31342.8716529615","19864.7723440443","22273.3838938093"
"M243.9176T63.3769","261.777570995735","336.627194540881","286.578788082683","340.454587901157","278.252264188224","0","45706.7962326336","29145.355313662","24876.760276668","22772.5919121727","34290.945712034"
"M244.0409T241.7473","0","0","0","0","0","0","10123.0014493307","7878.00439653618","6148.51952861023","7193.69488601138","5759.12380371797"
"M244.823T950.373","61140.1870788302","38636.3456009496","60718.9862027213","50523.6072055721","44146.6670590167","50954.0714503773","59722.5628075114","70338.3543849832","61271.0923414327","41233.2021402453","48829.1947814655"
"M244.8885T41.7578","432.586931841355","63.0707382755696","386.025275188066","140.922883647602","561.38748980183","356.364725199531","50937.1249355793","44710.309431443","38912.1914655762","30084.9457048365","26470.0948388446"
"M244.9079T292.0698","4956.88309111185","4515.18186472735","3139.76262617856","3634.44697566597","4265.366111698","2647.23892286078","133522.759892916","114236.735646747","98053.8167203147","82280.3147753501","72941.0909479298"
"M244.9078T234.4709","2365.96783849951","2794.50089175587","2158.62116362987","3396.46992929995","1838.71795561506","2118.36237463645","24016.2538070514","19288.5788518245","19118.0759725116","20320.0023158137","15015.8894561662"
