"","mz","rt","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","af21","af22","af23","af24","af25","af26","af27","af28","af29","af30","af31","af32","af33","af34","af35","af36","af37","af38","af39","af40","af41","af42","af43","af44","af45","af46","af47","af48","af49","af50","FA2","FA3","FA4","FA6","FA7","FA9","FA12","FA13","FC2","FC9","FC10","FC12","FC13","FC14","FC16","FC17","FC29"
"group","mz","rt","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C"
"M138.98T998.9","138.98","998.94","6386.14714","593691.2642","709.6645271","1079.189918","16101.46418","25139.04283","27108.61326","689.1307008","665.4700314","18557.46419","16785.05427","796.5420864","464.7349914","19564.96591","375591.7941","20072.67083","610.9680165","16031.43058","17252.9134","402168.7802","18074.15937","20356.3394","15876.79716","18259.11058","13727.68963","431876.4883","17799.20295","471.7314307","14496.07879","15514.34091","509.601704","653.6070175","15849.16536","427.6572939","438.1137911","504879.9755","15616.13494","398.8335734","385.4616341","642.8438596","795.7546254","11157.43998","183.6755752","2560.70213","1900.191976","2584.510558","1837.424678","220.7324129","1516.628434","243.7124419","203.5841576","1598.153191","1627.352255","1980.164296","189.8408125","252.1258622","1834.842582","265.8094528","1508.395104"
"M356.2697T608.3","356.26973","608.34","112829.8594","114751.0689","146959.3338","35654.20802","405386.7085","36377.19247","61170.55093","59758.38766","100461.039","83360.14374","45025.83971","2649.626117","256324.8407","18814.93668","15322.24598","263493.0859","46808.71556","49107.21437","323729.2192","25310.56467","85418.4797","33790.72448","33738.76063","88039.54727","16213.55605","29550.42596","2249.531266","37318.11879","8148.592257","10426.55849","10247.77527","18048.884","86119.81147","593587.6792","128130.4256","65637.46749","48697.23759","17999.4627","54687.37705","26650.65306","56953.45988","25580.81028","12348.63668","4732.514439","11436.24128","3853.939653","42626.79555","74600.13692","6912.859014","28641.67648","5543.223816","5303.93512","2930.166107","16666.67573","8047.946509","6531.746212","51807.14668","33057.60125","19008.83503"
"M638.4853T608.3","638.48534","608.34","6991.518507","5470.810815","2446.367244","86589.14786","3055.994685","1286.909324","1985.871877","1294.611186","8208.665765","6894.365895","18200.68728","13303.3114","2021.161282","12540.53761","1234.678579","2650.236252","1831.904726","1070.409996","1445.204372","1332.005842","1366.981714","1616.07831","1527.206483","2298.209618","1579.165523","1791.02623","7753.802246","1977.259253","1590.793517","1616.547766","3516.773277","1913.657598","1542.426181","1687.6428","1636.265836","1805.529678","1942.031961","1225.586924","1264.343753","1629.825779","1618.407883","1743.958024","652.1021829","635.3973705","634.999973","1154.426995","826.9253093","756.5853516","1063.31883","583.9323926","1382.988332","827.9870113","1179.243558","969.3332138","570.4625909","979.2173192","892.10468","1031.011159","716.2135684"
"M309.2653T401.9","309.26529","401.88","1953.573717","7549.562021","3805.183862","2270.685279","1873.522624","1863.428435","1423.037394","3571.04866","3680.168003","1255.113724","6043.239498","42820.1789","1245.395994","1460.774593","1708.09328","11337.56733","1628.257464","2802.846769","4387.032893","160641.7147","5330.719603","6486.682792","52609.36704","963.9327232","9859.283616","3275.949792","1503.552386","871.5979704","2325.026609","8040.020269","5747.063442","5112.244852","2831.335319","1735.447957","3352.550125","2002.081728","367528.7607","3061.142074","2122.140004","20953.1969","5222.933993","4735.267353","3860.041999","3858.17754","1368.654337","285850.0187","8016.673369","840.8376642","3000.975852","1499.490355","591320.8138","3749.077234","8196.080554","3400.873498","18129.46375","2994.395971","1211.113903","162622.5763","3913.236591"
"M488.3338T256.9","488.33379","256.86","1688.403708","1791.467624","1610.122875","1369.488053","4587.037129","1345.140221","745.1258266","1169.267377","1603.640586","809.5208765","2367.779279","1338.928403","1344.882176","655.24153","1409.788154","3387.046265","1491.773621","2473.029641","7804.999937","2058.369552","2632.750029","1314.396309","4076.845827","1219.389046","2262.702105","2376.670276","657.9739676","882.2771093","1568.641108","14360.55802","2334.158665","2846.746581","1091.264457","591083.3771","1817.45126","820.2529378","1727.012837","13303.78866","2052.339658","2644.388803","1768.761432","6252.570929","748.9170045","389.92395","178.1574537","882.3828845","3826.104098","891.9656308","952.4610675","514.0821714","795.4298533","829.4468249","547.4119232","952.6888741","311.1892447","545.4927412","796.7693625","853.7206449","1127.56775"
"M551.4217T734.2","551.42174","734.22","603.0714085","26242.63265","6413.279501","5890.400251","4146.064147","36275.22282","12601.50503","9213.377316","14783.16184","4076.242125","3655.691753","6983.352939","4590.92372","919.4617669","18381.63674","12765.06743","16258.74223","16995.67005","19310.11866","7849.875603","13686.41613","94872.88697","16571.62741","9985.539763","32813.084","8098.558777","7228.164465","2760.101833","58510.71176","46382.93266","164491.7022","22717.28557","590307.7256","66723.5301","103788.2531","38736.14882","37835.44622","11469.06614","12851.77794","26981.39938","35552.43318","12770.62215","376.2903362","1224.076641","354.9143531","477.5160547","560.5345164","313.583538","578.3933255","201.6903087","632.4749114","359.3022479","327.9923517","479.4287857","1126.307744","198.9857218","434.5320828","423.3222178","372.1290224"
"M130.1101T55.1","130.11009","55.14","6689.787957","19720.3158","56461.98859","134719.8948","906.4616839","8942.779194","42273.24838","8024.306204","39188.47427","72758.8198","422176.034","151935.9045","162533.229","59791.45852","1142.363744","2496.508374","2671.273645","15847.1371","4034.378811","4502.840554","2103.457135","7595.677461","3782.97232","4802.66949","270235.0869","2956.015961","270634.8577","614.9307125","171124.1516","3633.874925","1739.434757","89522.26316","1206.567356","789.5699015","1571.946434","39991.53771","13261.34166","1477.888564","353739.0073","28277.14116","4526.865668","4329.081837","7170.254447","123692.4662","1439.565071","588452.5067","3082.770902","3918.887011","1767.743182","198.1858613","37601.85184","3269.138842","5520.948873","18644.85684","7510.856191","13395.86947","3282.357466","31552.60742","3667.282428"
"M252.1471T117","252.14714","117","12616.11944","50651.82214","53492.08523","352510.5121","1145.977664","1176.229076","126178.3734","887.6726622","4985.256857","14436.75842","2710.400437","588046.7718","1395.617683","14369.02341","3541.061553","2359.29039","4647.963648","293103.413","2160.875828","4012.687814","1409.230618","872.2012293","4836.472808","1666.499298","946.9442127","989.9179209","1994.978945","1349.784616","3325.635357","934.589255","1344.325131","3127.716752","860.1281658","2090.28658","3517.906211","5607.021552","15668.0977","10054.42537","3571.718388","11263.32528","1761.819552","3759.636034","1023.817138","1948.453003","549.5287569","241417.251","2356.607359","2058.878279","1666.213371","1365.297424","35969.4613","5191.757264","70025.64437","12156.66568","922.878227","17734.4614","2503.450903","12660.08353","5573.346306"
"M779.5404T606.5","779.54039","606.48","10109.77828","9118.734324","2965.955866","17177.29802","10323.57605","5580.930676","15611.96924","2590.09658","832.1181714","1385.439479","1402.765564","861.7995537","592.5741429","634.9797296","753.2719927","1008.361238","907.4648269","587.9802478","1862.901077","799.983853","760.7158335","8307.140405","1424.100251","986.2102297","984.9249766","1075.804403","808.6104129","852.2309776","869.9796244","978.4774792","1095.979031","1430.684343","6005.912487","26565.53137","4883.389052","1045.529448","1225.180919","893.3514217","862.1304926","964.8126592","1124.530933","1100.22087","1150.740484","4488.247868","1531.387588","1318.030735","633.9697291","5373.657757","717.0927822","2298.44192","4758.696926","20753.58942","16871.09272","1932.011819","17819.96939","8379.783866","28649.22219","27591.64772","2513.919155"
"M304.2391T569.9","304.23907","569.94","1131.043683","3423.13668","2857.927693","3263.929272","2018.904296","1459.414072","1537.769576","1594.937885","1905.932825","2479.702802","1123.446312","1443.417868","836.2802165","4140.86867","1086.186582","1629.807301","2101.457556","1090.066547","4675.255308","1783.265603","1838.522706","587056.5121","3534.735781","1303.899057","11165.48942","1703.07143","814.5854063","2674.749078","1027.747039","4286.007461","2016.605402","4947.411262","1104.841293","1570.10209","1737.165888","11576.88489","1446.971767","5273.014076","1232.268333","1336.756789","1337.507941","2236.975713","1174.847788","1135.956938","578.2264961","1013.4146","1267.210236","1078.278168","1252.744338","692.6091066","1066.077876","1368.044303","1124.262607","1136.131264","1056.253486","954.874605","2693.383512","918.9307743","1641.642738"
"M608.3176T270.7","608.31763","270.72","233630.9358","207655.5802","81613.00692","10885.91804","187553.5053","116807.9577","3497.014344","210429.2047","31746.88902","83455.88557","267398.0668","29621.25739","72228.63252","877.2929538","187804.5056","107092.6416","87062.85231","309623.0881","271247.2909","87454.17108","52274.656","94441.64273","356160.3304","274382.7381","131852.0348","64150.23477","28969.14135","47393.42417","10257.81233","202092.1795","83825.69978","42352.34866","49087.42201","585301.1702","55205.60372","706.9549297","75566.17862","81585.48471","35350.4344","89455.24677","107634.3703","251169.8619","7456.747056","410.7221191","266.9339446","4944.809259","25309.44049","77305.22247","38513.49803","5371.636673","5481.82146","16557.19126","6422.801894","1824.883153","227.7785009","2442.944409","65585.36669","48864.57393","64699.57771"
"M438.3474T589.4","438.34737","589.44","309843.5954","1968.336096","1939.551617","12897.61527","19981.11614","8927.800898","4191.976095","5166.677968","12948.46315","656.1472137","2269.059093","1345.064413","501.2621142","566.4854923","902.9432864","14011.33714","43974.24465","2390.761481","4886.060963","1754.371322","7106.82214","5785.948756","22059.28981","111426.537","7019.01597","1796.347943","71430.50509","65898.46058","5296.978659","1657.41824","337755.4299","2495.091867","1570.957083","3659.391501","584477.5385","820.3011626","4381.674121","2142.296144","706.5240055","552.4774357","2842.572596","4277.625558","322.3645746","6368.776055","3139.78001","2133.359084","2630.365837","2722.700558","92252.26337","1702.773901","3125.532026","1408.173848","61909.15445","2304.346513","1020.187703","51258.63915","67804.74748","132344.8436","35176.1133"
"M487.1952T200.5","487.1952","200.52","122906.1066","395.9733043","375.6981437","296.2474254","312.6464737","472.5954176","284.7526064","500.2921438","298.3260952","295.0657377","498695.0186","370.8410244","292.2302606","848.6492317","303.2617512","669.8392038","447.1429771","297.287104","1111.598913","95060.89731","173449.9014","300.6577543","583991.2287","570.718919","291.6411722","436134.0681","254034.0424","867.556168","426.2999497","1010.296152","303.0925002","1300.231935","873.2395999","291.6480764","493.0452909","304.7987399","294.8339392","225708.8925","297.3930993","283.141337","299.5378683","301.3983897","148.2941029","148.1089956","232.0445025","142.8568845","192.7341939","327.0028119","382.3963526","144.6823653","153.1323197","147.9389426","198.2493831","188.3515598","144.7005863","270.9410544","2000.587874","311.2679957","150.3873516"
"M431.2397T248.6","431.23973","248.64","2812.18668","4899.55487","251452.4486","8620.384509","2242.961443","9907.981221","3945.905851","3110.407057","6852.407493","23238.10888","448139.622","24230.42925","27442.10017","1886.847717","11452.17754","7292.577542","46740.81122","115804.7903","6664.360264","2420.848826","3042.436557","998.5561302","1948.485833","1622.421888","80645.72577","6915.196127","9569.134239","2228.10805","72615.06895","9997.021703","3765.5289","266045.3371","43338.21967","62674.71791","152324.5901","1452.640152","2174.023735","6198.299744","16147.52462","77950.15566","39361.89733","23740.29715","27925.73579","37578.79087","7980.517777","185566.4459","143457.4831","43490.14326","98410.11139","416102.0734","100641.6644","215272.4951","114105.9481","294014.6121","4573.446189","14955.89504","67301.38702","582392.9404","49697.01514"
"M304.2391T550.2","304.23908","550.2","1158.884019","1541.573141","2106.219056","1314.073576","1638.438973","1314.941542","841.7683588","1263.108547","834.1957138","2144.170062","930.5149938","1139.288541","979.9053316","694.0668775","971.5767858","1379.335714","942.7988116","1144.553307","3836.349842","1006.868178","972.9806339","581713.8223","1331.877351","2057.398102","3146.44682","878.4085969","2061.710811","1077.810626","786.4633245","1519.088918","1504.611611","970.9715304","757.5232737","1162.558441","1042.935457","2679.083922","929.394011","908.2911445","818.1761152","1056.341597","765.1424336","1407.123293","2393.190583","371.6351501","756.6041107","1146.229325","1858.775999","751.7583877","1975.80679","1052.837418","2593.185295","1242.742721","1197.577703","2157.009171","378.085643","1825.852654","1267.538279","2518.496449","990.9431575"
"M409.2807T362.2","409.28073","362.16","658.322298","3699.08186","46340.81474","7983.119964","1557.792","666.8951935","580668.7235","2758.299888","894.0460303","12217.34224","5392.07275","468252.299","1088.828143","2128.905109","1256.829839","1537.30583","12735.71469","607.0361155","1183.567529","524.9997465","722.0707227","838.5434097","1969.02435","837.5744927","217555.3664","8970.013342","4421.278728","855.1830418","1340.023553","1793.622433","810.2725811","257919.1393","6076.098178","979.4646224","1354.316282","2485.230156","569.93851","1210.807653","32136.57392","11151.11107","706.6004118","1925.843184","440436.8517","335842.9904","379.8689847","235.3577836","782.6196549","224.6198536","622.3544755","298.6584755","60756.05513","737.801487","1299.578483","90676.31227","8554.980873","458075.6728","3207.30987","6758.715385","325.3041941"
"M349.1298T270.5","349.12982","270.54","550.7572374","777.0053558","974.7372215","4967.892168","797.9259452","2484.732895","320.1911637","617.8553661","670.6561484","363.7562166","858.7851915","528.9709325","358.025262","630.3724827","1060.090185","756.921756","632.7982632","632.9013285","863.7385002","580350.898","582.9112655","912.2489187","657.2414662","378288.4717","593.6752144","671.6714989","318.5607964","618.2107961","547.7044985","726.9741113","486.0630746","1944.643954","74625.49959","881.7727427","712.7649094","486.2914264","878.1564855","549.0487146","1914.822807","539.158186","557.6411571","713.3016558","295.1841848","263.2816684","164.4909878","412.5663568","420.5016117","289.3543332","564227.1302","223.1243307","427.1940069","285.1512693","310.4453715","427.1792147","165.8828266","292.6751592","349.4398076","323.2788846","448.2625995"
